group_id,avg_duration,std_duration,std_precentage,is_std_anomaly
MMLU_ARRANGED_GROUP_076,4313.75,8049.959932612501,1.8661164723529413,True
MMLU_ARRANGED_GROUP_077,267.5,93.27200365954764,0.3486803875123276,False
MMLU_ARRANGED_GROUP_078,2274.0,3949.1525673237797,1.736654603044758,True
MMLU_ARRANGED_GROUP_079,388.0,238.13021647829575,0.6137376713358138,False
MMLU_ARRANGED_GROUP_080,370.25,147.27157453720207,0.39776252407076856,False
MMLU_ARRANGED_GROUP_081,293.0,71.92125323342654,0.2454650281004319,False
MMLU_ARRANGED_GROUP_082,395.5,58.06031346797914,0.1468023096535503,False
MMLU_ARRANGED_GROUP_083,238.75,59.60634753670675,0.24966009439458325,False
MMLU_ARRANGED_GROUP_084,399.0,33.89198528659344,0.08494231901401865,False
MMLU_ARRANGED_GROUP_085,279.0,98.9781120585085,0.354760258274224,False
MMLU_ARRANGED_GROUP_086,322.25,58.35166378661937,0.18107576039292278,False
MMLU_ARRANGED_GROUP_087,381.5,26.147020225384516,0.06853740557112586,False
MMLU_ARRANGED_GROUP_088,415.75,101.0094880031904,0.24295727721753554,False
MMLU_ARRANGED_GROUP_089,224.5,135.87371587862998,0.6052281330896658,False
MMLU_ARRANGED_GROUP_090,2185.75,3925.874456729354,1.7961223638244785,True
MMLU_ARRANGED_GROUP_091,300.75,154.47410786277422,0.513629618828842,False
MMLU_ARRANGED_GROUP_092,475.25,344.73601011015177,0.7253782432617607,False
MMLU_ARRANGED_GROUP_093,262.75,39.9947913275383,0.15221614206484604,False
MMLU_ARRANGED_GROUP_094,2063.5,3252.2895012590748,1.5761034655968378,True
MMLU_ARRANGED_GROUP_095,292.75,79.75117553992543,0.27242075333877175,False
MMLU_ARRANGED_GROUP_096,334.5,56.818424241907074,0.169860760065492,False
MMLU_ARRANGED_GROUP_097,449.0,168.68313490091415,0.3756862692670694,False
MMLU_ARRANGED_GROUP_098,267.5,125.70998369262483,0.4699438642714947,False
MMLU_ARRANGED_GROUP_099,259.75,141.54946132006296,0.5449449906450932,False
MMLU_ARRANGED_GROUP_100,4366.25,8011.904907698294,1.8349624752816018,True
MMLU_ARRANGED_GROUP_101,351.5,102.79267159352038,0.29244003298298826,False
MMLU_ARRANGED_GROUP_102,298.5,90.73955403607991,0.3039851056485089,False
MMLU_ARRANGED_GROUP_103,250.0,107.29709533191784,0.4291883813276714,False
MMLU_ARRANGED_GROUP_104,636.0,676.3731711612064,1.0634798288698215,True
MMLU_ARRANGED_GROUP_105,300.75,93.2179346120334,0.3099515697823222,False
MMLU_ARRANGED_GROUP_106,203.5,121.53600289626115,0.5972285154607427,False
MMLU_ARRANGED_GROUP_107,226.75,126.35498934879196,0.5572436134456096,False
MMLU_ARRANGED_GROUP_108,438.0,198.7074902127916,0.45367006897897627,False
MMLU_ARRANGED_GROUP_109,334.0,179.2651667223725,0.5367220560550074,False
MMLU_ARRANGED_GROUP_110,1851.5,2909.1238658171064,1.571225420371108,True
MMLU_ARRANGED_GROUP_111,273.75,216.52155396942203,0.7909463158700348,False
MMLU_ARRANGED_GROUP_112,366.25,64.1683982450344,0.1752038177338823,False
MMLU_ARRANGED_GROUP_113,314.75,54.45104835231978,0.17299777077782297,False
MMLU_ARRANGED_GROUP_114,309.5,110.6511033233138,0.35751568117387333,False
MMLU_ARRANGED_GROUP_115,313.5,142.4605208470052,0.45441952423287146,False
MMLU_ARRANGED_GROUP_116,361.25,163.07334750555245,0.4514141107420137,False
MMLU_ARRANGED_GROUP_117,333.0,92.86908348135383,0.2788861365806421,False
MMLU_ARRANGED_GROUP_118,342.0,85.46734269103415,0.2499045107924975,False
MMLU_ARRANGED_GROUP_119,221.25,131.67225726527715,0.5951288463967329,False
MMLU_ARRANGED_GROUP_120,351.5,88.7637313321156,0.252528396392932,False
MMLU_ARRANGED_GROUP_121,261.25,77.64609885027494,0.29720994775224857,False
MMLU_ARRANGED_GROUP_122,337.75,110.83433583506512,0.3281549543599263,False
MMLU_ARRANGED_GROUP_123,352.5,77.44460385763922,0.2197010038514588,False
MMLU_ARRANGED_GROUP_124,382.75,182.80659178486974,0.4776135644281378,False
MMLU_ARRANGED_GROUP_125,286.25,89.15295844782719,0.31145138322385046,False
MMLU_ARRANGED_GROUP_126,446.75,145.31202060852823,0.3252647355535047,False
MMLU_ARRANGED_GROUP_127,279.75,54.56723681233395,0.19505714678224825,False
MMLU_ARRANGED_GROUP_128,430.25,260.77752331569275,0.6061069687755787,False
MMLU_ARRANGED_GROUP_129,441.75,61.212063081280526,0.13856720561693384,False
MMLU_ARRANGED_GROUP_130,442.5,112.52703378892262,0.25429838144389294,False
MMLU_ARRANGED_GROUP_131,2338.0,3906.132528900336,1.6707153673654132,True
MMLU_ARRANGED_GROUP_132,394.0,248.22973230457305,0.6300247012806423,False
MMLU_ARRANGED_GROUP_133,4268.0,8077.352206426724,1.8925380052546212,True
MMLU_ARRANGED_GROUP_134,366.0,273.95255063605447,0.7485042367105313,False
MMLU_ARRANGED_GROUP_135,311.0,86.22064717919949,0.2772368076501591,False
MMLU_ARRANGED_GROUP_136,517.5,258.40085139178626,0.4993253166991039,False
MMLU_ARRANGED_GROUP_137,231.25,55.180763556394055,0.23861951808170404,False
MMLU_ARRANGED_GROUP_138,2238.5,3969.0279666437223,1.773074811991835,True
MMLU_ARRANGED_GROUP_139,335.25,103.22265578189057,0.30789755639639244,False
MMLU_ARRANGED_GROUP_140,4369.75,8009.9162864955515,1.8330376535260717,True
MMLU_ARRANGED_GROUP_141,343.75,95.73357126247129,0.27849766185446195,False
MMLU_ARRANGED_GROUP_142,305.5,179.29026744360667,0.5868748525158974,False
MMLU_ARRANGED_GROUP_143,373.75,200.42517306965212,0.5362546436646211,False
MMLU_ARRANGED_GROUP_144,211.25,57.80066320265423,0.2736126068764697,False
MMLU_ARRANGED_GROUP_145,341.75,81.35262749290891,0.23804719090829235,False
MMLU_ARRANGED_GROUP_146,827.0,1099.5802229335825,1.3296012369208978,True
MMLU_ARRANGED_GROUP_147,332.0,138.0507153186828,0.41581540758639396,False
MMLU_ARRANGED_GROUP_148,294.5,121.06334430096229,0.41108096536829297,False
MMLU_ARRANGED_GROUP_149,341.75,119.05005949879515,0.34835423408572097,False
MMLU_ARRANGED_GROUP_150,357.5,162.39560749396313,0.4542534475355612,False
MMLU_ARRANGED_GROUP_151,304.25,89.96804988438952,0.2957043545912556,False
MMLU_ARRANGED_GROUP_152,171.75,64.1683982450344,0.37361512806424685,False
MMLU_ARRANGED_GROUP_153,352.5,54.26171148547872,0.15393393329213823,False
MMLU_ARRANGED_GROUP_154,323.0,69.22427319950712,0.2143166352925917,False
MMLU_ARRANGED_GROUP_155,385.5,127.5526035275904,0.3308757549353837,False
MMLU_ARRANGED_GROUP_156,301.5,73.36893075410055,0.24334637066036666,False
MMLU_ARRANGED_GROUP_157,301.75,72.21437991609889,0.23931857470123907,False
MMLU_ARRANGED_GROUP_158,260.5,117.31581308587518,0.4503486106943385,False
MMLU_ARRANGED_GROUP_159,417.75,183.14543401351833,0.43840917777024135,False
MMLU_ARRANGED_GROUP_160,308.25,61.52167639675195,0.19958370282806798,False
MMLU_ARRANGED_GROUP_161,363.75,84.72848792859854,0.23293055100645646,False
MMLU_ARRANGED_GROUP_162,4266.25,8078.54939020614,1.8935949347099068,True
MMLU_ARRANGED_GROUP_163,365.25,82.28963077650387,0.2252967303942611,False
MMLU_ARRANGED_GROUP_164,418.75,225.0516607359297,0.537436801757444,False
MMLU_ARRANGED_GROUP_165,570.75,724.2662378803345,1.2689728215161358,True
MMLU_ARRANGED_GROUP_166,431.75,121.73844914405637,0.28196513988200667,False
MMLU_ARRANGED_GROUP_167,550.75,233.68265518290684,0.4242989653797673,False
MMLU_ARRANGED_GROUP_168,304.25,131.94538011364148,0.4336742156569975,False
MMLU_ARRANGED_GROUP_169,328.25,121.65901802442212,0.3706291485892525,False
MMLU_ARRANGED_GROUP_170,325.0,78.02990879570902,0.24009202706372007,False
MMLU_ARRANGED_GROUP_171,327.5,71.07507767612124,0.21702313794235492,False
MMLU_ARRANGED_GROUP_172,350.0,81.1706022317604,0.2319160063764583,False
MMLU_ARRANGED_GROUP_173,280.5,61.94890367606732,0.2208517065100439,False
MMLU_ARRANGED_GROUP_174,268.75,127.89155562428662,0.4758755558112991,False
MMLU_ARRANGED_GROUP_175,310.5,135.20971365499844,0.4354580149919434,False
MMLU_ARRANGED_GROUP_176,457.25,73.03595005201205,0.1597287043237005,False
MMLU_ARRANGED_GROUP_177,352.25,161.44013338283224,0.45831123742464797,False
MMLU_ARRANGED_GROUP_178,409.0,220.31795206019868,0.5386746994136887,False
MMLU_ARRANGED_GROUP_179,415.0,74.86432172047421,0.1803959559529499,False
MMLU_ARRANGED_GROUP_180,397.25,195.2782203250873,0.49157512983030155,False
MMLU_ARRANGED_GROUP_181,2090.5,3430.1102509005937,1.6408085390579257,True
MMLU_ARRANGED_GROUP_182,425.75,63.452738317585634,0.14903755330025986,False
MMLU_ARRANGED_GROUP_183,247.5,156.17191382148923,0.6309976316019766,False
MMLU_ARRANGED_GROUP_184,302.25,91.06179220726989,0.30127970953604594,False
MMLU_ARRANGED_GROUP_185,566.0,435.52343985905816,0.769476042153813,True
MMLU_ARRANGED_GROUP_186,408.0,183.35939208741576,0.4494102747240582,False
MMLU_ARRANGED_GROUP_187,308.5,52.29085324732551,0.16950033467528527,False
MMLU_ARRANGED_GROUP_188,236.0,88.54753902095003,0.37520143652944926,False
MMLU_ARRANGED_GROUP_189,412.5,166.27186572999454,0.40308331086059285,False
MMLU_ARRANGED_GROUP_190,419.5,30.643106892089133,0.07304673871773333,False
MMLU_ARRANGED_GROUP_191,4285.0,8066.342954937303,1.8824604328908525,True
MMLU_ARRANGED_GROUP_192,322.0,82.46615467370033,0.25610607041521843,False
MMLU_ARRANGED_GROUP_193,330.25,83.23610995235181,0.25203969705481244,False
MMLU_ARRANGED_GROUP_194,265.5,64.60392144960448,0.24332927099662707,False
MMLU_ARRANGED_GROUP_195,281.5,57.58182583651432,0.20455355536950023,False
MMLU_ARRANGED_GROUP_196,294.5,25.212430796467576,0.08561097044640943,False
MMLU_ARRANGED_GROUP_197,7556.5,14045.084846071004,1.8586759539563296,True
MMLU_ARRANGED_GROUP_198,273.0,157.93880671534362,0.5785304275287312,False
MMLU_ARRANGED_GROUP_199,364.5,68.92749814116279,0.18910150381663315,False
MMLU_ARRANGED_GROUP_200,451.75,151.7550109002445,0.33592697487602546,False
MMLU_ARRANGED_GROUP_201,2009.25,3384.716568636139,1.684567161197531,True
MMLU_ARRANGED_GROUP_202,306.75,49.94914080008451,0.1628333848413513,False
MMLU_ARRANGED_GROUP_203,305.75,143.13251435878107,0.46813577876952106,False
MMLU_ARRANGED_GROUP_204,305.0,118.67883832708621,0.3891109453347089,False
MMLU_ARRANGED_GROUP_205,4227.25,8105.379957164254,1.917412018963689,True
MMLU_ARRANGED_GROUP_206,294.0,111.11255554616679,0.37793386240192783,False
MMLU_ARRANGED_GROUP_207,268.5,149.63177024504745,0.5572877848977559,False
MMLU_ARRANGED_GROUP_208,680.0,622.0584109765471,0.9147917808478633,True
MMLU_ARRANGED_GROUP_209,308.25,140.54032635985064,0.45592968810981555,False
MMLU_ARRANGED_GROUP_210,283.25,87.14881907786626,0.307674559851249,False
MMLU_ARRANGED_GROUP_211,328.0,113.40487937768228,0.34574658346854353,False
MMLU_ARRANGED_GROUP_212,295.5,31.010750823975002,0.10494331920126904,False
MMLU_ARRANGED_GROUP_213,297.25,51.880471598987356,0.17453480773418792,False
MMLU_ARRANGED_GROUP_214,315.25,46.14018494400154,0.1463606183790691,False
MMLU_ARRANGED_GROUP_215,274.0,39.30224760324359,0.14343885986585253,False
MMLU_ARRANGED_GROUP_216,384.0,203.25353625460002,0.5293060839963543,False
MMLU_ARRANGED_GROUP_217,403.0,133.01378374689847,0.33005901674168353,False
MMLU_ARRANGED_GROUP_218,353.25,107.26718976462467,0.30365800357997075,False
MMLU_ARRANGED_GROUP_219,237.0,67.94115100585212,0.28667152323144357,False
MMLU_ARRANGED_GROUP_220,347.0,203.18956666128307,0.5855607108394325,False
MMLU_ARRANGED_GROUP_221,346.0,85.31510221916555,0.24657543993978484,False
MMLU_ARRANGED_GROUP_222,305.0,93.66251473597465,0.3070902122490972,False
MMLU_ARRANGED_GROUP_223,303.75,138.15299490058112,0.4548246745698144,False
MMLU_ARRANGED_GROUP_224,336.25,110.75611345052997,0.3293862110052936,False
MMLU_ARRANGED_GROUP_225,315.5,40.8289113251872,0.1294101785267423,False
MMLU_ARRANGED_GROUP_226,378.75,127.0232918273915,0.3353750279271063,False
MMLU_ARRANGED_GROUP_227,292.5,46.65118790913404,0.15949124071498816,False
MMLU_ARRANGED_GROUP_228,246.25,64.00195309519859,0.25990640850842067,False
MMLU_ARRANGED_GROUP_229,528.25,148.2371410949361,0.2806192921816112,False
MMLU_ARRANGED_GROUP_230,276.5,79.18122673125661,0.2863697169304037,False
MMLU_ARRANGED_GROUP_231,313.25,93.83451745848468,0.2995515321898952,False
MMLU_ARRANGED_GROUP_232,402.5,173.02504635649333,0.4298758915689275,False
MMLU_ARRANGED_GROUP_233,318.25,110.10108991286145,0.3459578630411986,False
MMLU_ARRANGED_GROUP_234,315.0,38.910152916687444,0.12352429497361093,False
MMLU_ARRANGED_GROUP_235,390.0,157.51190431202335,0.4038766777231368,False
MMLU_ARRANGED_GROUP_236,398.0,83.09432391365048,0.208779708325755,False
MMLU_ARRANGED_GROUP_237,338.75,116.73438510853032,0.3446033508738902,False
MMLU_ARRANGED_GROUP_238,280.5,51.64300533470143,0.18411053595258975,False
MMLU_ARRANGED_GROUP_239,4368.75,8010.845455797202,1.8336699183512908,True
MMLU_ARRANGED_GROUP_240,373.0,144.93446795017394,0.38856425723907223,False
MMLU_ARRANGED_GROUP_241,446.25,108.6872424282936,0.24355684577768874,False
MMLU_ARRANGED_GROUP_242,444.5,200.3738173181982,0.4507847408733368,False
MMLU_ARRANGED_GROUP_243,459.5,252.75350310793584,0.5500620307027984,False
MMLU_ARRANGED_GROUP_244,210.5,54.00308633155455,0.2565467284159361,False
MMLU_ARRANGED_GROUP_245,366.5,185.58466172253208,0.5063701547681639,False
MMLU_ARRANGED_GROUP_246,326.5,172.70881081558446,0.5289703240906108,False
MMLU_ARRANGED_GROUP_247,357.0,116.21531740695802,0.3255331019802746,False
MMLU_ARRANGED_GROUP_248,328.25,39.8612175763193,0.12143554478695902,False
MMLU_ARRANGED_GROUP_249,350.75,129.94453945177278,0.37047623507276634,False
MMLU_ARRANGED_GROUP_250,265.75,55.42186692392574,0.20854888776641858,False
